split,file,label_index,label_name,source_dir
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_109_20260313_180957.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_187_20260313_181234.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_590_20260313_175940.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_636_20260313_180112.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_206_20260313_171848.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_641_20260313_180123.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_525_20260313_175730.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_82_20260313_172928.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_294_20260313_181608.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_170_20260313_173225.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_94_20260313_172952.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_298_20260313_172153.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_493_20260313_175625.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_643_20260313_180127.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_258_20260313_174834.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_130_20260313_173105.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_261_20260313_174840.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_79_20260313_174234.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_10_20260313_174016.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_282_20260313_172121.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_465_20260313_175529.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_527_20260313_175734.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_242_20260313_181424.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_513_20260313_175706.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_32_20260313_172748.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_32_20260313_180722.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_34_20260313_174104.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_04_20260313_174004.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_279_20260313_173604.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_208_20260313_181316.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_110_20260313_173024.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_61_20260313_174158.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_432_20260313_175423.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_543_20260313_175806.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_316_20260313_181653.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_208_20260313_171852.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_59_20260313_172842.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_287_20260313_174932.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_300_20260313_172157.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_78_20260313_171431.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_623_20260313_180046.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_374_20260313_175226.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_271_20260313_181522.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_52_20260313_180803.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_14_20260313_174024.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_365_20260313_175208.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_137_20260313_174431.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_446_20260313_175451.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_12_20260313_174020.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_254_20260313_172025.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_196_20260313_173317.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_30_20260313_172744.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_256_20260313_172029.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_438_20260313_175435.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_652_20260313_180145.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_41_20260313_172806.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_190_20260313_173305.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_201_20260313_173327.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_83_20260313_180905.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_322_20260313_172241.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_198_20260313_174633.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_555_20260313_175830.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_159_20260313_173203.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_15_20260313_174026.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_631_20260313_180102.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_253_20260313_173511.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_137_20260313_171630.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_89_20260313_171453.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_211_20260313_181322.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_329_20260313_172255.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_496_20260313_175631.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_656_20260313_180153.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_69_20260313_174214.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_272_20260313_181524.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_290_20260313_181600.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_268_20260313_181516.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_572_20260313_175904.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_128_20260313_173101.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_06_20260313_180630.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_237_20260313_173439.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_429_20260313_175417.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_531_20260313_175742.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_78_20260313_180855.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_57_20260313_171349.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_454_20260313_175507.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_308_20260313_173702.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_136_20260313_174429.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_310_20260313_173706.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_270_20260313_174858.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_98_20260313_171511.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_415_20260313_175349.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_183_20260313_174603.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_137_20260313_173119.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_255_20260313_172027.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_223_20260313_171922.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_299_20260313_181618.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_170_20260313_174537.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_297_20260313_181614.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_116_20260313_174349.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_126_20260313_174409.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_285_20260313_174928.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_132_20260313_173109.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_269_20260313_181518.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_430_20260313_175419.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_638_20260313_180116.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_158_20260313_181135.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_187_20260313_174611.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_31_20260313_174058.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_66_20260313_171407.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_17_20260313_174030.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_122_20260313_173049.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_175_20260313_174547.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_98_20260313_174312.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_193_20260313_174623.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_11_20260313_174018.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_29_20260313_180716.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_70_20260313_180839.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_288_20260313_172133.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_139_20260313_173123.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_212_20260313_181324.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_78_20260313_174232.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_634_20260313_180108.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_171_20260313_181201.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_57_20260313_180813.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_325_20260313_172247.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_305_20260313_173656.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_304_20260313_173654.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_258_20260313_181456.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_331_20260313_175100.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_267_20260313_173540.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_31_20260313_180720.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_309_20260313_175016.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_461_20260313_175521.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_50_20260313_172824.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_08_20260313_180634.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_182_20260313_181223.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_130_20260313_171616.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_44_20260313_171323.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_294_20260313_173634.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_447_20260313_175453.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_201_20260313_174639.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_171_20260313_173227.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_30_20260313_171255.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_281_20260313_172119.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_99_20260313_173002.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_03_20260313_174002.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_126_20260313_171608.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_83_20260313_172930.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_19_20260313_180656.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_615_20260313_180030.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_325_20260313_181711.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_473_20260313_175545.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_147_20260313_171650.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_295_20260313_181610.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_125_20260313_174407.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_50_20260313_171335.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_645_20260313_180131.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_333_20260313_175104.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_88_20260313_171451.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_662_20260313_180205.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_43_20260313_180744.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_499_20260313_175637.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_317_20260313_172231.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_284_20260313_172125.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_221_20260313_171918.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_431_20260313_175421.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_106_20260313_171527.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_09_20260313_171213.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_145_20260313_181109.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_270_20260313_172057.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_26_20260313_174048.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_223_20260313_174723.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_215_20260313_171906.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_184_20260313_173253.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_194_20260313_181248.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_146_20260313_173137.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_665_20260313_180211.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_47_20260313_172818.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_42_20260313_174120.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_412_20260313_175343.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_321_20260313_173728.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_406_20260313_175331.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_165_20260313_173215.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_196_20260313_174629.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_07_20260313_172658.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_118_20260313_181015.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_22_20260313_171239.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_89_20260313_172942.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_123_20260313_174403.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_320_20260313_175038.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_437_20260313_175433.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_225_20260313_174727.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_275_20260313_174908.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_127_20260313_174411.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_319_20260313_172235.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_265_20260313_173536.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_203_20260313_173331.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_25_20260313_171245.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_312_20260313_173710.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_11_20260313_172706.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_560_20260313_175840.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_330_20260313_173746.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_122_20260313_171600.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_661_20260313_180203.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_133_20260313_173111.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_248_20260313_172013.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_316_20260313_173718.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_54_20260313_180807.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_403_20260313_175325.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_557_20260313_175834.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_277_20260313_181534.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_227_20260313_181354.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_142_20260313_174441.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_399_20260313_175317.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_04_20260313_172652.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_01_20260313_171157.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_546_20260313_175812.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_08_20260313_171211.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_535_20260313_175750.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_575_20260313_175910.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_28_20260313_180714.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_556_20260313_175832.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_166_20260313_173217.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_182_20260313_173249.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_198_20260313_181256.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_42_20260313_172808.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_137_20260313_181053.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_217_20260313_181334.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_419_20260313_175357.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_296_20260313_174950.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_04_20260313_171203.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_158_20260313_173201.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_180_20260313_174557.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_49_20260313_174134.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_179_20260313_174555.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_586_20260313_175932.wav,0,none,voice_none2
